"","h_l1_std","h_l1_tgi","h_l1_vari","h_l1_skew","h_l1_kurt","h_l2_cnt","h_l2_per","h_l2_mean","h_l2_median","h_l2_std","h_l2_tgi","h_l2_vari","h_l2_skew","h_l2_kurt","h_l3_cnt","h_l3_per","h_l3_median","h_l3_std","h_l4_cnt","h_l4_per","h_l4_median","h_l4_std","h_l5_cnt","h_l5_per","h_l5_median","h_l5_std","h_GC_cnt","h_GC_per","h_GC_mean","h_GC_median","h_GC_std","h_GC_tgi","h_GC_vari","h_GC_skew","h_GC_kurt","h_US_cnt","h_US_per","h_US_median","h_US_std","h_MS_cnt","h_MS_per","h_MS_median","h_MS_std","h_OS_cnt","h_OS_per","h_OS_median","h_OS_std","h_zmax","h_zmean","h_zsd","h_zskew","h_zkurt","h_pzabovezmean","h_pzabove2","h_zq5","h_zq10","h_zq15","h_zq20","h_zq25","h_zq30","h_zq35","h_zq40","h_zq45","h_zq50","h_zq55","h_zq60","h_zq65","h_zq70","h_zq75","h_zq80","h_zq85","h_zq90","h_zq95","h_zpcum1","h_zpcum2","h_zpcum3","h_zpcum4","h_zpcum5","h_zpcum6","h_zpcum7","h_zpcum8","h_zpcum9","fDim","fInt","per_gap","s_lng_na_per","s_lng_zero_per","s_lng_prop_mn","s_lng_prop_sd","s_lng_prop_sk","s_lng_prop_ku","s_l1_na_per","s_l1_zero_per","s_l1_prop_mn","s_l1_prop_sd","s_l1_prop_sk","s_l1_prop_ku","s_l2_na_per","s_l2_zero_per","s_l2_prop_mn","s_l2_prop_sd","s_l2_prop_sk","s_l2_prop_ku","s_l3_na_per","s_l3_zero_per","s_l3_prop_mn","s_l3_prop_sd","s_l3_prop_sk","s_l3_prop_ku","s_l4_na_per","s_l4_zero_per","s_l4_prop_mn","s_l4_prop_sd","s_l4_prop_sk","s_l4_prop_ku","s_l5_na_per","s_l5_zero_per","s_l5_prop_mn","s_l5_prop_sd","s_l5_prop_sk","s_l5_prop_ku","vox_l1_cnt","vox_l1_mean","vox_l1_median","vox_l1_std","vox_l1_tgi","vox_l1_vari","vox_l1_skew","vox_l1_kurt","TBA","Basalarea","MeanTH","MDBH","TreesN","MaxTH","SDHT","nonocarea","StemsPacre","CBH","LAI","ULAI","MLAI","OLAI","FHD","GiSimp","LAHV","GCvol","USvol","MSvol","OSvol","canopyCover","fuel0_3l1_cnt","fuel0_3l1_mean","fuel0_3l1_median","fuel0_3l1_std","fuel0_3l1_tgi","fuel0_3l1_vari","fuel0_3l1_skew","fuel0_3l1_kurt","shrubs_l1_cnt","shrubs_l1_mean","shrubs_l1_median","shrubs_l1_std","shrubs_l1_tgi","shrubs_l1_vari","shrubs_l1_skew","shrubs_l1_kurt","ShrubsN","shrubArea","scaledShrubArea","MeanSH","MeanSA","MaxSH","SDSHT","MeanSD","MaxSD","MinSD","SDSD","fine_l1_cnt","fine_l1_mean","fine_l1_median","fine_l1_std","fine_l1_tgi","fine_l1_vari","fine_l1_skew","fine_l1_kurt","hr0_10_l1_cnt","hr0_10_l1_mean","hr0_10_l1_median","hr0_10_l1_std","hr0_10_l1_tgi","hr0_10_l1_vari","hr0_10_l1_skew","hr0_10_l1_kurt","hr100_1000_l1_cnt","hr100_1000_l1_mean","hr100_1000_l1_median","hr100_1000_l1_std","hr100_1000_l1_tgi","hr100_1000_l1_vari","hr100_1000_l1_skew","hr100_1000_l1_kurt","x","y","LF_EVC","LF_EVT","LF_FBFM13","LF_FBFM40","LF_CBD","LF_FDist","LF_ASP","LF_EVEL","LF_SLPD"
"21",0.13410705,6.12119435,-0.153044353,-0.363791203,-1.104684489,8458,1.027215503,0.743661622,0.741,0.146313492,13.6608063,-0.230010183,0.056964325,-1.224832815,11580,1.406379229,1.302,0.146563851,36252,4.402768551,1.812,0.141508229,761586,92.49384557,5.554,2.973529083,13973,1.697006647,0.571201245,0.579,0.256267049,10.68499868,-0.199632558,-0.199885157,-0.928691556,163926,19.90864607,2.315,0.466921586,502147,60.98524273,5.343,1.66610868,143345,17.40910454,10.667,1.540730309,16.477,5.78969877,3.122229815,0.629758523,2.729019875,44.41158575,92.49384557,1.777,2.196,2.533,2.867,3.273,3.683,4.1,4.42,4.796,5.163,5.715,6.233,6.677,7.137,7.897,8.667,9.326,10.341,11.717,4.00004858,25.29700385,47.25901456,63.99676945,77.00470008,88.29351826,94.47649352,98.28161625,99.66334301,0.576433811,3.454946932,71.69534091,0.02217172,97.46943927,0.11658014,1.793429521,51.63408294,3124.272819,0.175438596,99.12280702,0.24685614,4.649203725,23.11418773,541.9145902,0.03500175,94.29471474,0.500087504,2.825976374,21.66715664,789.8879876,0,93.48686578,0.3845448,1.654598464,4.398830832,18.10417419,0,93.15937941,0.373850494,1.595340476,4.411203493,18.3632723,0.020906145,97.55852584,0.104897537,1.724314668,54.68820454,3448.634249,1167282,3.116255054,1.207,3.79020797,-0.773638167,310.3783754,1.010512058,-0.054601213,5.853773942,37.30617204,10.9616,13.57151989,5,15.176,4.018988467,635,31.86503937,3.779,0.67604571,0.348125282,0.391440238,0.066507159,0.029633733,0.999995176,0.283046017,0.11495748,0.022644094,0.084307087,0.032941732,0.327546675,1418790,0.298120092,0.038,0.71856078,0.026492206,-0.1052591,2.629488363,5.313525673,68511,1.487847251,1.958,1.161718476,0.359886336,-0.078445773,-0.28978758,-1.674120245,17,112.389,716.2564545,2.951235294,6.611117647,2.999,0.121611846,10.96257838,24.95430274,0,7.949333929,556964,0.084971465,0.023,0.332050043,0.305965894,-0.109586057,6.702640525,44.9312408,8754,0.364280101,0.025,0.760228477,1.890978954,-0.120940043,2.071844299,2.709463944,856,0.458859813,0.0435,0.911024752,9.317523208,-0.123203439,1.794796981,1.314707491,-11754186.29,4919629.632,125,7054,5,121,6,112,-1,2523,2
"22",0.131580219,-5.152544683,-0.055038727,-0.495187139,-0.839581406,21536,1.215194216,0.747717775,0.746,0.145497614,5.563454862,-0.129903785,0.024535558,-1.214543178,26916,1.518767065,1.293,0.145316706,82329,4.645510987,1.793,0.138139692,1630242,91.98832881,5.865,2.869629455,32738,1.847280286,0.598687489,0.615,0.250099765,1.896748682,-0.10428712,-0.324242095,-0.795897357,326789,18.43945499,2.244,0.488731739,1166912,65.84438675,5.793,1.601947815,245786,13.86876512,10.551,1.942536298,16.78,5.778144296,3.042141491,0.744749569,3.449398331,46.96582323,91.98832881,1.727,2.156,2.585,2.979,3.364,3.779,4.284,4.736,5.119,5.562,5.946,6.27,6.611,7.012,7.445,8.064,8.776,9.653,11.769,4.585706999,24.91265213,44.07411253,66.38810895,82.34325909,91.87613981,94.95080757,97.43130665,99.46237045,0.580549629,3.497320022,59.6899697,0.55591737,96.77389146,0.719520915,8.211784997,13.10777854,171.3596113,6.746732603,91.59307665,7.560169551,27.58105687,3.437868518,9.844000514,4.665242165,86.57407407,5.713985043,23.16848658,4.241645616,16.15409615,2.980837473,86.72817601,3.838722498,18.71815595,5.431506766,27.84442219,3.065539112,89.11205074,3.798742072,18.96947031,5.372791352,27.11814695,0.366638206,97.13675194,0.497170676,6.684080168,16.13120497,261.114322,1459911,4.252540299,3.977,3.884585045,-2.360456894,18153.13038,0.615521755,-0.361543374,10.80573927,68.86510685,13.029,14.11743573,9,16.546,2.45807684,635,57.35707087,4.177,0.86114541,0.368812437,0.563660536,0.089236219,0.046064308,0.999992002,0.307872696,0.092903937,0.025891339,0.130229921,0.043741732,0.511994742,1595407,0.444383083,0.026,0.877638909,0.203878923,1204.905128,1.827115364,1.628557621,208085,0.940928904,0.048,1.17319,0.425454634,3408.799129,0.612054567,-1.467435049,21,122.47,780.5027892,2.960095238,5.831904762,2.999,0.138871129,10.76805373,27.89634446,0,7.255275011,528721,0.146074147,0.014,0.47616037,1.418789287,466.5818073,3.987107348,14.7972759,14691,0.471131849,0.018,0.861134626,-0.72588086,3323.789156,1.617561842,1.00644541,4534,0.282963388,0.023,0.68541736,5.838031609,10202.8222,2.462907033,4.568684465,-11752923.26,4919176.414,126,7054,5,122,4,0,215,2492,4
"23",0.112480638,9.867054566,-0.177454314,-0.530718151,-0.692679052,19831,1.151706275,0.751453431,0.751,0.14337505,9.062673848,-0.170408111,0.002513833,-1.195991268,24340,1.413571213,1.295,0.145549732,63915,3.711931145,1.803,0.13930629,1605608,93.24738077,6.018,2.942245918,28017,1.627116872,0.63177246,0.649,0.230102284,9.297697603,-0.172466869,-0.337687627,-0.777547224,276111,16.03543801,2.266,0.489629201,1150916,66.84066253,5.821,1.597294813,266836,15.49678259,10.659,1.994940828,16.802,5.996406065,3.101325462,0.752698838,3.444090968,46.88160615,93.24738077,1.816,2.298,2.759,3.182,3.603,4.067,4.531,4.927,5.37,5.739,6.137,6.415,6.756,7.167,7.643,8.315,9.097,9.905,12.161,4.021595013,22.22722967,41.52179102,64.58206413,80.55914498,90.60886392,94.0650882,96.79965898,99.28885828,0.581216802,3.49450354,60.19582576,0.438308784,96.81640442,0.590821328,7.305578113,14.73212265,217.494675,4.718309859,94.50704225,5.256866197,23.32513515,4.26179805,16.18877963,4.975124378,88.77043355,5.98006752,23.89433271,4.090760659,14.87211564,4.019921736,86.0903593,5.094386339,21.59213745,4.599264402,19.40184672,3.645285664,86.08482299,4.607599019,20.60702367,4.867293459,21.94294052,0.242843644,97.16621552,0.359799106,5.458100307,19.70326374,392.4296382,1453733,4.338584588,4.105,3.965308388,-3.296349397,83269.88287,0.603736298,-0.382492632,10.51260805,65.05058268,12.960375,14.48698173,8,16.343,2.245742826,654,49.50287462,4.293,0.781888824,0.313850457,0.519433451,0.092852675,0.041110865,0.999993857,0.320001822,0.074281346,0.021535168,0.126892966,0.043940367,0.512745098,1491582,0.369351046,0.014,0.833805293,6.02573619,1121.559184,2.111258666,2.737388859,173764,0.929741011,0.02,1.182301818,8.21079861,4111.565669,0.601139718,-1.496458347,17,109.792,679.3778994,2.995352941,6.458352941,2.999,0.007785734,10.53488321,28.12599356,0,7.134961123,546953,0.087660236,0.009,0.383414667,5.780122977,112.6472765,5.57003958,30.61404222,13912,0.40118121,0.014,0.844773326,2.203960101,-0.101458124,1.986624538,2.290421984,1128,0.206886525,0.016,0.578492021,14.60129298,-0.182013566,2.804389992,6.093061376,-11752923.26,4919176.414,126,7054,5,122,4,0,215,2492,4
"24",0.099573765,-14.76427118,0.267479165,-1.081261115,0.641922535,2765,58.53090601,0.685522242,0.659,0.13579491,-12.80757679,0.159515665,0.501419596,-0.856457946,180,3.810330229,1.0445,0.040116037,0,0,0,0,0,0,0,0,4544,96.18966977,0.564221611,0.5455,0.194868076,-13.57363298,0.201783945,0.094077446,-0.424712145,180,3.810330229,1.0445,0.040116037,0,0,0,0,0,0,0,0,1.184,0.582793395,0.212829201,0.274334814,2.693785258,44.68670618,0,0.256,0.342,0.372,0.4,0.43375,0.464,0.49,0.51,0.53,0.554,0.581,0.6108,0.645,0.685,0.729,0.7744,0.823,0.8857,0.97185,0.910438281,4.361634554,12.32267627,31.84416684,56.97649799,72.77154351,85.62354436,93.71162397,98.89900487,0.553787778,3.205011319,79.13362879,0.016139376,99.12847368,0.055890957,1.486994689,65.83051676,4823.437078,0.925266904,98.29181495,1.079380783,10.55268748,10.17603838,102.0180946,0.250089318,94.31939979,0.694176492,5.775164151,17.08056731,318.1091345,0.07079646,87.85840708,0.704906195,3.568611549,20.96250752,621.2692406,0.035273369,88.4303351,0.574920635,2.781444747,22.54968485,844.8652924,0.00091363,99.4636992,0.020840585,0.479217212,117.9449614,25458.36997,530194,0.048414859,0.026,0.075398222,-1.30874093,0.010586025,4.866368326,37.19592365,0,0,0,0,1,0,0,666,6.076366366,1.039,0,0,0,0,0,0,0,0.103537538,3.15315315315315e-05,0,0,0.010457516,1139234,0.04217548,0.023,0.064464442,-0.602287083,0.004692121,5.409373038,47.43038362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546080,0.031014959,0.017,0.050564468,-0.417320117,0.003365424,6.222478693,65.03235135,10148,0.072569373,0.019,0.118257341,-2.020581749,0.016678373,2.53067886,7.937891025,2006,0.024789133,0.018,0.024528245,-0.471988575,0.006053334,3.287699638,16.64069114,-11752618.58,4919136.09,228,7086,5,122,0,0,99,2469,6
"25",0.133333668,-11.58886806,-0.032912222,-0.561594509,-0.92442235,4057,43.24237902,0.61414666,0.571,0.113942254,-9.492100468,-0.051865107,1.477168288,1.563621682,239,2.547431251,1.056,0.049357934,0,0,0,0,0,0,0,0,9143,97.45256875,0.457158154,0.483,0.187909051,-10.65847474,-0.041322137,-0.022378716,0.107448708,239,2.547431251,1.056,0.049357934,0,0,0,0,0,0,0,0,1.234,0.472636112,0.208896397,0.401109005,3.731816475,54.32743551,0,0.117,0.177,0.246,0.303,0.348,0.386,0.419,0.446,0.47,0.4875,0.503,0.519,0.532,0.548,0.566,0.595,0.64,0.712,0.862,5.617737981,15.03038056,27.84351348,51.89212238,82.60313399,91.37618591,95.03251253,97.19646093,99.66954482,0.558580992,3.227368615,79.79593182,0.001701968,99.05668406,0.037340887,0.649406731,88.20199035,14054.10814,0.141894289,99.04221355,0.223997872,4.209953667,25.22292608,653.1105007,0,94.85734414,0.351873899,1.667584521,4.776856415,21.40435112,0,90.75511644,0.479791814,1.821379579,3.883498454,13.76776496,0,87.65697883,0.515941873,1.694162564,3.503147026,11.38178169,0,99.34392123,0.019836802,0.318523432,19.2095103,401.9075504,553274,0.078921289,0.046,0.09313222,6.311961385,-0.12762225,2.698880935,12.33656623,0,0,0,0,1,0,0,661,6.122329803,1.013,0,0,0,0,0,0,0,0.090437216,4.68986384266263e-05,0,0,0.011449133,1088879,0.071935983,0.039,0.08906692,7.580341073,-0.132907501,2.759280765,12.4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490317,0.055060836,0.025,0.077786308,8.108628803,-0.135097627,3.05615984,14.03366288,12317,0.111501096,0.042,0.137939073,2.822251007,-0.110716188,1.525195196,1.816257791,1418,0.044748942,0.021,0.054398349,-0.429761965,-0.08592415,1.930252695,3.05490341,-11752618.58,4919136.09,228,7086,5,122,0,0,99,2469,6
"26",0.126893904,-1.095153911,-0.080162024,-0.378543977,-0.932359339,75395,2.656746081,0.730981046,0.719,0.142135811,3.561136721,-0.103589832,0.191209524,-1.144423478,52898,1.864003637,1.243,0.146119024,67300,2.371496933,1.763,0.139963173,2600463,91.63432433,7.365,2.952647449,117200,4.129857957,0.581696681,0.595,0.242760052,1.900247388,-0.095233181,-0.248998796,-0.807141566,338369,11.92334392,2.322,0.569111086,1662334,58.57681994,6.442,1.585385931,719958,25.36966105,10.763,1.462977803,16.869,6.808456334,3.320699946,0.075877855,2.434666128,50.55376039,91.63432433,1.226,2.308,2.89,3.673,4.476,5.025,5.48,6.021,6.418,6.901,7.421,7.675,7.954,8.365,9.049,9.921,10.577,11.067,12.28,6.804176386,18.38720021,30.39001219,48.97119661,70.57289648,81.0710183,93.32091787,97.68684854,99.74050869,0.589637692,3.587651096,54.68075758,0.749478651,95.44288332,0.966755082,9.518421553,11.26883361,126.0467606,6.881873005,92.40865555,7.633763746,27.84396663,3.400623742,9.577360134,6.481155336,89.29200423,7.486784079,27.04954168,3.508912733,10.37527527,4.545454545,89.37007874,5.34579456,22.89628003,4.32926599,16.84281844,2.576773738,88.42216731,3.26897282,17.44797752,5.89337255,33.08084661,0.53104668,95.61659157,0.722333104,8.032788654,13.37676917,178.8900893,1885117,5.775664786,6.038,4.194803325,-3.062501538,55073.76911,0.085078642,-1.040912331,12.71624757,84.77908992,14.29563636,14.13519359,11,16.398,2.371436285,607,73.3368369,5.204,1.594588081,0.529849061,0.979280999,0.362735497,0.098403775,0.999977336,0.370466779,0.092425041,0.025224053,0.173990115,0.119693575,0.700228087,1441982,0.432147276,0.026,0.861935332,1.618526577,1994.34393,1.977913448,2.277565631,220101,0.85444237,0.091,1.115457871,1.025592291,3257.703512,0.848858074,-1.05711514,25,135.338,902.2970346,2.97188,5.41352,2.999,0.111008378,11.1861236,25.95947767,0,6.641954682,434492,0.103624686,0.011,0.411407109,2.838280752,1721.243136,5.584326182,30.93182655,12505,0.371417753,0.015,0.81566955,1.011583062,2466.194371,2.27099961,3.535896985,7880,0.381177157,0.032,0.853563784,3.289767657,4566.014862,2.291211666,3.412502273,-11753399.93,4919111.837,140,7054,10,165,8,0,73,2497,5
"27",0.132703941,11.94476211,-0.18232282,-0.166008099,-1.09289661,49585,1.797552486,0.738708037,0.732,0.143930232,13.57565051,-0.187379115,0.113069224,-1.183085905,46538,1.687092823,1.258,0.145164151,63519,2.30268703,1.779,0.143521907,2564734,92.97658523,7.459,2.994983534,83681,3.033598661,0.554223695,0.572,0.262576515,12.91114159,-0.185318917,-0.170565628,-1.017729135,300435,10.89135185,2.256,0.557130691,1616101,58.58679784,6.461,1.603798536,758255,27.4882154,10.88,1.465326774,17.225,7.029526235,3.316549055,0.063086848,2.413317788,50.72639826,92.97658523,1.574,2.498,3.128,3.949,4.731,5.25,5.694,6.183,6.627,7.121,7.555,7.812,8.14,8.656,9.36,10.271,10.786,11.373,12.5,5.620323723,17.06941998,29.03525178,48.08185404,69.68697514,80.4818684,93.2818217,98.11591276,99.8285282,0.587623098,3.58889554,54.8182197,0.870814445,95.10919937,1.104276512,10.24748659,10.45205241,108.0476525,9.148486981,90.32371569,10.10626671,31.71070708,2.830618152,6.018362336,9.026798307,86.9887165,10.29375529,31.46500267,2.841734044,6.111452296,6.113074205,90.38869258,7.009720848,26.33163486,3.640693415,11.31104677,3.670045439,88.60538273,4.543376442,20.67992434,4.857824764,21.82043071,0.576838217,95.28612176,0.77706786,8.365940638,12.84232621,164.5962829,1827884,5.919183454,6.211,4.256719094,-0.688901313,10097.87556,0.038950468,-1.06090145,16.91818557,108.1604638,14.74909091,16.37025998,11,16.583,1.352087531,633,70.32458136,5.374,1.526507801,0.44615373,0.966452103,0.361980974,0.094135069,0.999979884,0.364025531,0.070780411,0.020406003,0.167047393,0.119993681,0.697560976,1364650,0.32772448,0.012,0.797373746,3.973490412,-18.94025613,2.380506494,3.977854677,181654,0.692122392,0.018,1.093719569,5.412188147,-834.8217832,1.126734218,-0.57043575,23,123.28,788.1472827,2.973478261,5.36,2.999,0.085702906,11.88118176,28.35286132,0,7.429606279,475009,0.083845159,0.008,0.396115082,3.546271098,-59.62437957,5.878040779,33.70125949,11831,0.394158566,0.012,0.849189173,1.354354099,-0.096186366,2.114252946,2.800550939,6007,0.45911986,0.043,0.95292426,4.004378162,-0.078112225,1.909439378,1.716922734,-11753399.93,4919111.837,140,7054,10,165,8,0,73,2497,5
"28",0.12914523,1.577348801,0.045399988,-0.550114611,-0.784215512,9762,1.238035934,0.716952059,0.691,0.156280951,5.09257849,0.006769958,0.29715249,-1.291887719,14720,1.866819191,1.291,0.144975869,28158,3.571052635,1.777,0.143359754,730494,92.64267787,5.412,2.342423411,15134,1.919323481,0.579651645,0.563,0.23649994,3.844804347,0.020482164,-0.111480064,-0.668149017,143637,18.21632528,2.291,0.501713337,562144,71.29220159,5.58,1.646056535,67591,8.572022823,10.031,0.960700354,14.169,5.354514712,2.527291622,0.34892409,2.54904073,47.31131112,92.64267787,1.692,2.215,2.604,2.992,3.299,3.68,4.128,4.441,4.78,5.184,5.507,5.929,6.296,6.735,7.249,7.571,8.026,8.782,9.851,3.363073157,17.99937857,37.0010336,56.8217069,73.47854484,87.58435267,95.25304215,98.78161838,99.8531398,0.576052543,3.460804549,84.77877143,0.017503116,98.48918222,0.068889833,1.545863789,63.43298302,4475.542612,0,99.29527837,0.060130374,0.724562672,12.24777645,150.8962296,0,96.51369619,0.253038065,1.430393627,5.678659268,30.87179691,0,95.57365439,0.224330737,1.243777703,5.808736223,32.87781072,0,94.23558897,0.283007519,1.369759921,5.061351675,24.5959443,0.018639329,98.57477326,0.062878822,1.570610324,64.25918608,4472.864299,1056515,2.767151031,0.523,3.259324024,-0.178868519,109616.9655,0.875806691,-0.425944509,3.925057161,26.25482199,11.938,14.45887205,3,12.691,0.682244091,605,20.06707438,3.213,0.788618743,0.463041199,0.426714286,0.031490559,0.041961995,0.999990926,0.280281867,0.102438017,0.029859504,0.095061157,0.013983471,0.384408602,1125490,0.32688804,0.049,0.730148625,-3.323778503,10302.92897,2.534157829,4.875082941,55060,1.394166782,1.783,1.163038785,-1.527043784,42615.64856,-0.136297893,-1.721406203,18,106.728,713.9067091,2.970055556,5.929333333,2.999,0.09710181,9.511399481,24.46445227,0,7.251511803,422015,0.1220829,0.03,0.406103575,-3.648179863,3312.85386,5.42548372,29.23388861,11834,0.691691567,0.287,0.923341842,-1.232813142,45171.55253,1.277377613,0.038436512,148,0.228574324,0.0685,0.515132848,-0.012188473,-0.0046601,3.983590641,14.8665422,-11753173.06,4919046.822,121,7054,5,122,6,0,-1,2484,2
"29",0.121035511,7.647462649,-0.196442919,-0.470912272,-0.70189926,7547,0.929546829,0.755229893,0.756,0.141843905,7.016512966,-0.198900527,-0.03576057,-1.16188481,11229,1.383050397,1.313,0.142074651,25587,3.151492608,1.768,0.141279035,763545,94.04410144,5.657,2.473408583,11540,1.421355559,0.603877643,0.627,0.248043914,7.234830304,-0.19805016,-0.299034927,-0.911924978,133340,16.4231846,2.378,0.49896245,579989,71.4359263,5.703,1.666696411,87032,10.71953354,10.208,1.187515813,14.795,5.617352464,2.628067206,0.423832425,2.70404289,47.53141085,94.04410144,1.864,2.408,2.802,3.139,3.454,3.844,4.326,4.652,5.042,5.447,5.821,6.186,6.533,6.993,7.505,7.816,8.46,9.12,10.309,2.711663998,17.25594285,36.68469023,56.21874615,73.72065525,88.26222441,95.18413598,98.44389703,99.73420372,0.578996342,3.463950182,72.52994697,0.028989709,97.46169522,0.120931678,2.002681955,48.30473909,2625.562707,0.210600211,99.19269919,0.284310284,5.08721864,21.1551843,452.6798676,0.035663338,95.68473609,0.363445078,2.647948574,26.50962307,1049.025723,0,93.77888375,0.415918948,1.761453552,4.198628395,16.05668548,0,89.97867804,0.545828003,1.921969475,3.520892637,10.91612593,0.02772513,97.56700619,0.108316266,1.939032187,50.82205141,2858.48014,1156663,2.837354453,0.147,3.430045992,-5.005877304,83461.58209,0.90777036,-0.332490994,9.548754857,56.24817987,12.661,15.78397002,6,14.795,1.386849956,687,35.34375546,3.395,0.690009703,0.377254492,0.406792617,0.039966901,0.035917722,0.999993812,0.301729898,0.101783115,0.025229985,0.089377001,0.017091703,0.376674289,1292970,0.245625714,0.026,0.682084669,-2.791021184,2679.300437,3.005748586,7.42988482,52324,1.185236068,0.3525,1.210268319,0.089406863,5353.719461,0.215476053,-1.749873091,19,125.531,739.4566489,2.956789474,6.606894737,2.999,0.099709344,8.690464703,23.91492314,0,6.676792859,551354,0.089550166,0.017,0.393323394,-3.489608958,1286.41994,5.988791403,34.85348437,8606,0.81811062,0.035,1.109561765,-4.526950376,58829.85416,0.803118309,-1.172768292,574,0.723275261,0.019,1.178460649,5.507192047,-0.112801624,1.07851352,-0.800146301,-11753173.06,4919046.822,121,7054,5,122,6,0,-1,2484,2
"30",0.135095503,-7.255097018,0.024974007,-0.079349731,-1.094442768,16077,3.228669833,0.702800274,0.681,0.142436574,0.991341421,-0.04433885,0.390203325,-1.036113047,10907,2.190402554,1.251,0.145830299,17076,3.4292944,1.804,0.143269334,429762,86.30712227,6.238,2.909893673,40189,8.070971694,0.448416855,0.437,0.249425912,-3.956234374,-0.002753551,0.297280789,-0.81540155,76787,15.4207794,2.225,0.527752147,267953,53.81176636,5.526,1.616761603,113005,22.69427346,10.177,1.14839691,15.199,5.812348637,3.34216706,0.201804177,2.103823186,46.474209,86.30712227,0.514,1.444,2.136,2.629,3.156,3.689,4.155,4.565,5.027,5.483,5.998,6.563,7.151,7.704,8.49,9.271,9.746,10.423,11.625,10.34396194,23.88293204,39.93810412,55.50606206,69.249879,78.35130429,90.868651,98.0270438,99.78430833,0.55226587,3.415188816,70.51116667,0.125993534,97.92772669,0.221550148,3.967394928,26.75252613,735.6970999,1.727785614,86.35401975,2.576540903,14.41063858,7.156981245,50.35537773,1.639928699,91.12299465,2.189265597,14.02148724,7.454782044,54.32103758,1.910828025,91.11818825,2.49029724,15.10359936,6.890276711,46.05768399,1.657848325,90.72310406,2.230433862,14.09746457,7.406466534,53.62171458,0.045631793,98.2936475,0.115530066,2.431259022,42.32272403,1901.709319,907380,2.682709667,0.138,3.685035877,-2.756076985,3107.147556,1.14532564,-0.012736726,5.522874841,34.86788771,13.26525,14.40818269,4,15.199,1.512650516,641,25.25341654,3.888,0.414214467,0.210397571,0.232231645,0.04711193,0.011019168,0.999998799,0.293145393,0.110561622,0.01524025,0.051159126,0.025204368,0.221678093,1460931,0.16530867,0.027,0.48329715,0.407814624,116.0774521,4.268752839,17.69997658,41569,1.164792008,0.741,1.130452286,-6.098561718,3091.346864,0.277279425,-1.656084124,17,80.809,510.1761708,2.597235294,4.753470588,2.999,0.762308544,12.14561626,28.69692884,0,8.306621991,651101,0.059620896,0.018,0.194400362,1.721846641,-0.043060519,9.484734378,104.343072,14257,0.172830399,0.02,0.421994853,-0.083359224,-0.01908437,3.826378691,15.47523322,6779,0.056893052,0.022,0.08407011,3.435088981,-0.064895794,2.40030045,5.40293105,-11752739.25,4919109.207,118,7054,2,102,5,0,102,2480,7
"31",0.138166836,-4.959370283,-0.091449632,-0.110753184,-1.201599475,8449,2.034452535,0.713762931,0.687,0.142128988,3.315956169,-0.136622522,0.315183251,-1.149559366,3675,0.884911003,1.212,0.151632697,9256,2.228771768,1.86,0.132762912,384436,92.56915549,6.325,2.931583109,17928,4.316920943,0.480832218,0.477,0.260722408,-1.05942421,-0.11273844,0.105043213,-0.985867046,53636,12.9151256,2.364,0.472518558,239511,57.67235899,5.638,1.573260332,104220,25.09535368,10.292,1.188117536,15.264,6.286750677,3.20184513,0.196935371,2.195528686,46.72619048,92.56915549,1.393,2.279,2.798,3.274,3.831,4.259,4.707,5.159,5.552,5.946,6.432,6.904,7.433,8.04,9.024,9.525,10.01,10.774,11.867,5.244236613,17.83314953,33.64243163,51.40117603,66.72405573,75.73718859,89.65455798,97.05630228,99.74813024,0.563632047,3.346053661,72.33297727,0.076127912,98.08953156,0.160244935,3.11020701,33.64412356,1181.484834,1.247327156,96.82822523,1.514034212,12.24221421,8.681376509,73.92137018,1.0827803,89.87076493,1.710349284,11.4925798,9.066323705,82.36008983,0.570003563,87.56679729,1.213216958,8.461697674,12.14174452,152.7504012,0.211864407,91.49011299,0.634777542,5.304115231,18.69389764,380.1206518,0.041484404,98.38763949,0.106567396,2.318602452,44.36986384,2091.132062,855953,2.640579202,0.092,3.742682095,-2.714352901,35588.63366,1.175295534,0.049653748,5.696201343,35.96216002,13.954,18.23049617,3,15.264,1.149964782,641,18.9400624,4.405,0.372813275,0.157132738,0.239116095,0.051825741,0.004875784,0.999999555,0.327963555,0.102892356,0.009386895,0.048550702,0.025207488,0.201320132,1385518,0.139729303,0.03,0.439288736,-1.898595821,3.629785717,5.032243094,24.90987394,29212,1.249925715,0.893,1.207449726,-1.39687977,-0.084074442,0.131485348,-1.800658857,10,58.766,371.0108138,2.8646,5.8766,2.999,0.422902983,8.813880039,20.03223043,0,6.592067625,617264,0.05392471,0.02,0.151437136,-0.507786292,8.242313488,12.25566995,188.685509,12995,0.104017545,0.018,0.311036886,-1.927082832,-0.080193167,6.207488805,43.12294275,4712,0.056181876,0.023,0.079369198,4.54342413,-0.111853737,2.359276166,5.34283792,-11752739.25,4919109.207,118,7054,2,102,5,0,102,2480,7
